name,ratings,count_of_rating,company_types,hq,salary,interview_counts,jobs,benefits
Columbia Petro Chem,4.2,395.0,Oil & Gas,Mumbai,571.0,21.0,2.0,68.0
NTT Global Data Centers and Cloud Infrastructure,3.9,395.0,IT Services & Consulting,Mumbai,2200.0,28.0,0.0,10.0
Fosroc India,4.3,395.0,Chemicals,Bengaluru,1400.0,26.0,2.0,41.0
Omnicom Global Solutions,3.3,395.0,Marketing & Advertising,Bengaluru,2800.0,19.0,76.0,12.0
Grey Orange,3.1,395.0,Software Product,Gurugram,2300.0,47.0,12.0,49.0
Coronis Health,3.3,395.0,Analytics & KPO,Sahibzada Ajit Singh Nagar,1200.0,28.0,2.0,14.0
JBS Enterprises,3.2,394.0,Electronics Manufacturing,Mumbai,1000.0,27.0,5.0,39.0
Bharat Rasayan,3.9,394.0,Agro Chemicals,Bharuch,1600.0,37.0,2.0,41.0
Sumitomo Chemical,4.1,394.0,Chemicals,Bhavnagar,1600.0,21.0,46.0,24.0
People Prime Worldwide,4.1,394.0,Recruitment,Hyderabad,1500.0,64.0,1.0,18.0
Arjas Steel,3.8,395.0,Iron & Steel,Anantapur,1300.0,24.0,2.0,35.0
Elentec Power India (EPI) Pvt. Ltd.,3.9,394.0,IT Services & Consulting,Noida,1400.0,38.0,24.0,52.0
Amri Hospital,4.0,394.0,Healthcare,Kolkata,1200.0,27.0,0.0,32.0
Acme Generics LLP,3.3,394.0,Pharma,Baddi,1200.0,17.0,0.0,21.0
Phenom,3.3,395.0,Software Product,Hyderabad,2400.0,66.0,36.0,30.0
Sangeetha Mobile,3.6,394.0,Retail,Bengaluru,1500.0,20.0,5.0,25.0
SYSTRA,3.9,394.0,Engineering & Construction,New Delhi,1500.0,29.0,0.0,22.0
Vidal Health Tpa,3.3,393.0,Insurance,Bengaluru,1300.0,32.0,19.0,35.0
Siemens Healthcare,4.0,393.0,Healthcare,Bengaluru,2300.0,11.0,85.0,44.0
Servion Global Solutions,3.0,393.0,IT Services & Consulting,Chennai,2500.0,36.0,15.0,29.0
IPE Global,3.8,393.0,Management Consulting,New Delhi,1100.0,27.0,73.0,41.0
Elecon Engineering,4.2,393.0,Electrical Equipment,Anand,1500.0,24.0,6.0,33.0
Jeeves Consumer Services,3.5,393.0,Consumer Electronics & Appliances,Bengaluru,864.0,35.0,3.0,34.0
Healthcare At Home,3.8,393.0,Healthcare,Mumbai,1300.0,30.0,8.0,29.0
US Tech Solutions,3.6,393.0,Recruitment,Noida,2100.0,22.0,0.0,25.0
Sandvik Mining and Rock Technology,4.1,393.0,Industrial Machinery,Pune,1700.0,32.0,0.0,27.0
Helloverify,2.8,393.0,Law Enforcement & Security,Noida,1600.0,35.0,1.0,27.0
AgreeYa Solutions,3.1,392.0,IT Services & Consulting,Noida,2400.0,27.0,10.0,17.0
Capri Global Housing Finance,3.6,394.0,NBFC,Mumbai,1200.0,25.0,0.0,11.0
MSCI,3.6,392.0,Financial Services,Mumbai,3700.0,58.0,26.0,24.0
Arcesium,3.4,392.0,IT Services & Consulting,Hyderabad,3900.0,95.0,36.0,58.0
Dynacons Systems & Solutions,3.7,392.0,IT Services & Consulting,Mumbai,1400.0,28.0,37.0,18.0
Krishna Group,4.0,392.0,Auto Components,Gurugram,1600.0,33.0,6.0,4.0
S2 Infotech,3.5,391.0,Recruitment,Mumbai,1500.0,13.0,0.0,19.0
Ven Consulting,3.2,391.0,Recruitment,Bengaluru,966.0,46.0,0.0,7.0
Indraprastha Gas,3.9,391.0,Oil & Gas,New Delhi,1700.0,21.0,0.0,31.0
Jade Global,3.4,391.0,IT Services & Consulting,Pune,3100.0,47.0,300.0,25.0
Intelliswift - An LTTS Company,3.2,391.0,IT Services & Consulting,Bengaluru,2400.0,32.0,5.0,16.0
Ryan,4.0,391.0,Accounting & Auditing,Hyderabad,1900.0,32.0,2.0,137.0
Duroshox,4.1,391.0,Engineering & Construction,Pune,1100.0,21.0,3.0,24.0
Navi Limited,3.1,391.0,FinTech,Bengaluru,2400.0,69.0,49.0,18.0
TrueBlue,3.5,391.0,Recruitment,Gurugram,2400.0,29.0,1.0,24.0
Moolchand Hospital,4.1,391.0,Healthcare,New Delhi,758.0,22.0,12.0,12.0
OodlesTechnologies,3.2,390.0,IT Services & Consulting,Gurugram,1500.0,81.0,3.0,24.0
G. D. Foods MFG (TOPS),3.8,390.0,Food Processing,New Delhi,967.0,24.0,13.0,31.0
SRM University,3.6,390.0,Education & Training,Chennai,1500.0,31.0,8.0,33.0
Veeda Clinical Research,3.4,390.0,Clinical Research,Ahmedabad,1500.0,14.0,19.0,34.0
Técnicas Reunidas,3.9,390.0,Engineering & Construction,Bengaluru,1700.0,36.0,0.0,25.0
Sleek International,3.5,390.0,Furniture & Furnishing,Mumbai,1200.0,31.0,0.0,44.0
Intercontinental Consultants & Technocrats,4.1,390.0,Engineering & Construction,New Delhi,1100.0,32.0,6.0,26.0
Grand Hyatt,4.3,390.0,Hospitality,Mumbai,954.0,13.0,0.0,51.0
RNFI Services,3.2,389.0,FinTech,New Delhi,1100.0,21.0,0.0,7.0
Kaddacon Systems,4.6,389.0,IT Services & Consulting,Pune,0.0,18.0,0.0,0.0
Agarwal Packers and Movers Limited,3.3,389.0,Logistics,New Delhi,1600.0,18.0,18.0,16.0
Rubicon Research,3.3,389.0,Pharma,Mumbai,2000.0,28.0,21.0,25.0
Rail Vikas Nigam,3.5,389.0,FMCG,New Delhi,1100.0,15.0,0.0,30.0
World Vision,4.2,390.0,Non-Profit,Chennai,728.0,22.0,0.0,31.0
Kores,3.5,389.0,FMCG,Mumbai,1700.0,20.0,17.0,22.0
Synokem Pharmaceuticals,3.9,389.0,Pharma,Haridwar,1600.0,16.0,10.0,11.0
Polybond India,3.7,389.0,Auto Components,Pune,1500.0,19.0,20.0,26.0
Amartex Industries,4.5,393.0,Fashion & Textile,Panchkula,334.0,27.0,5.0,125.0
Paragon Footwear,4.0,389.0,Fashion & Textile,Bengaluru,1400.0,21.0,1.0,9.0
Transact Global,4.6,388.0,BPO,Bengaluru,410.0,95.0,40.0,11.0
ANTOLIN,3.7,388.0,Auto Components,Pune,1800.0,29.0,4.0,29.0
Eisai Pharmaceuticals,4.0,388.0,Healthcare,Visakhapatnam,1300.0,26.0,0.0,49.0
Centre For Sight,3.9,388.0,Healthcare,New Delhi,1300.0,21.0,30.0,33.0
Mobileum,3.2,388.0,Software Product,Bengaluru,2400.0,42.0,11.0,89.0
Bliss Gvs Pharma,4.1,388.0,Pharma,Mumbai,1700.0,30.0,4.0,17.0
Expedia Group,3.6,388.0,Travel & Tourism,Gurugram,3800.0,89.0,33.0,28.0
Alfanar,4.0,388.0,Electronics Manufacturing,Chennai,951.0,25.0,48.0,58.0
The Hershey Company,3.9,388.0,Food Processing,Mumbai,1200.0,22.0,25.0,26.0
Methodex,3.9,388.0,Law Enforcement & Security,New Delhi,1300.0,16.0,7.0,31.0
JUSTO Realfintech,4.4,388.0,Real Estate,Pune,711.0,124.0,45.0,6.0
Runwal Group,3.9,388.0,Real Estate,Mumbai,1800.0,26.0,0.0,38.0
Milkbasket,3.9,388.0,Internet,Gurugram,1700.0,30.0,0.0,19.0
Computacenter,3.9,388.0,IT Services & Consulting,Bengaluru,2800.0,45.0,39.0,28.0
Rainbow Hospital,3.7,387.0,Healthcare,Hyderabad,1700.0,21.0,0.0,13.0
Hathi Cement,4.1,387.0,Building Material,Porbandar,1200.0,25.0,15.0,26.0
Berkadia,3.8,388.0,Real Estate,Hyderabad,2400.0,32.0,2.0,37.0
Ultra Corpotech,4.0,388.0,Industrial Machinery,Pune,2000.0,25.0,13.0,8.0
Lauritz Knudsen Electrical & Automation,4.1,388.0,Electronics Manufacturing,Mumbai,1600.0,23.0,0.0,23.0
SATTVA,4.3,386.0,Real Estate,Bengaluru,1700.0,30.0,0.0,24.0
Hays Business Solutions,3.4,386.0,Recruitment,Noida,2000.0,23.0,4.0,41.0
Vectus Industries,4.1,386.0,Petrochemicals,Noida,1300.0,19.0,3.0,55.0
AQuity Solutions India,3.7,386.0,IT Services & Consulting,Hyderabad,2000.0,41.0,0.0,24.0
Brick&Bolt,3.3,385.0,Engineering & Construction,Bengaluru,1400.0,39.0,12.0,8.0
Xdbs,2.7,385.0,Marketing & Advertising,Pune,1600.0,39.0,0.0,41.0
Lloyds Metals And Energy,3.7,386.0,Metals & Mining,Chandrapur,1500.0,41.0,1.0,7.0
Yellow Diamond,4.0,385.0,FMCG,Indore,1100.0,24.0,6.0,16.0
Srei Equipment Finance,4.2,384.0,Financial Services,Kolkata,1000.0,11.0,0.0,47.0
Sharda University,3.7,384.0,Education & Training,Greater Noida,1700.0,27.0,6.0,35.0
Tega Industries,3.6,384.0,Industrial Machinery,Kolkata,1500.0,27.0,8.0,33.0
OneSource Specialty Pharma Limited,3.8,384.0,Pharma,Bengaluru,1800.0,44.0,0.0,40.0
Bss Microfinance,3.8,384.0,Financial Services,Bengaluru,871.0,18.0,0.0,12.0
Glaze Trading India,4.3,383.0,Retail,New Delhi,886.0,17.0,0.0,45.0
Lumino Industries,3.7,383.0,Electrical Equipment,Kolkata,1100.0,25.0,3.0,15.0
Bellsonica Auto Component,3.9,383.0,Auto Components,Gurugram,1300.0,24.0,5.0,28.0
SRMB SRIJAN,3.4,383.0,Iron & Steel,Kolkata,1200.0,37.0,50.0,24.0
MCM Telecom Equipment,3.9,382.0,Electronics Manufacturing,Noida,866.0,18.0,1.0,43.0
Rahee Group,3.9,382.0,Railways,Kolkata,1200.0,39.0,11.0,17.0
SiliconIndia,2.7,382.0,Printing & Publishing,Bengaluru,1800.0,30.0,2.0,8.0
Vaibhav Global,3.3,382.0,Jewellery,Jaipur,1600.0,29.0,36.0,38.0
Pharmarack Technologies,3.5,382.0,Pharma,Pune,1800.0,34.0,0.0,26.0
Kirloskar Toyota Textile Machinery,4.5,382.0,Industrial Machinery,Bengaluru,803.0,21.0,2.0,45.0
A-1 Fence Products,4.0,382.0,Building Material,Mumbai,1000.0,63.0,0.0,56.0
Andromeda Sales ans Distribution PVT LTD,3.2,381.0,Internet,Mumbai,1500.0,22.0,5.0,15.0
Endava,3.4,381.0,IT Services & Consulting,Bengaluru,2500.0,29.0,0.0,26.0
Capital Small Finance Bank,3.5,381.0,Banking,Jalandhar,1400.0,13.0,5.0,23.0
Foundit,3.2,381.0,,Hyderabad,2000.0,37.0,0.0,1.0
Heavy Engineering Industries & Shipbuilding,3.9,382.0,Engineering & Construction,Kuwait City,667.0,16.0,0.0,6.0
Berar Finance,3.6,381.0,NBFC,Nagpur,1000.0,22.0,0.0,6.0
K L University,3.9,381.0,Education & Training,Vijayawada,1200.0,50.0,3.0,31.0
Labournet Services,4.0,381.0,Non-Profit,Bengaluru,895.0,24.0,6.0,53.0
Dimension Data,4.5,380.0,IT Services & Consulting,Bengaluru,1200.0,8.0,0.0,38.0
Campus Activewear,4.1,381.0,Fashion & Textile,New Delhi,1600.0,23.0,6.0,10.0
Apmosys Technologies,3.1,380.0,IT Services & Consulting,Mumbai,2900.0,56.0,14.0,12.0
Apcer Life Sciences,3.5,380.0,Pharma,Ahmedabad,1300.0,23.0,1.0,24.0
Concord Biotech,3.8,380.0,Pharma,Ahmedabad,2000.0,23.0,15.0,23.0
Pranav Vikas India Private Limited,3.8,380.0,Automobile,Faridabad,1300.0,33.0,3.0,31.0
Data-Core Systems,2.9,379.0,IT Services & Consulting,Kolkata,1200.0,25.0,4.0,37.0
QUADRANT TECHNOLOGIES INDIA PRIVATE LIMITED,3.7,379.0,IT Services & Consulting,Hyderabad,2300.0,60.0,31.0,14.0
Awign Enterprises,3.7,380.0,Internet,Bengaluru,1200.0,47.0,40.0,13.0
Civica India,3.0,379.0,IT Services & Consulting,Vadodara,2100.0,38.0,3.0,18.0
SOTC Travel Limited,4.4,379.0,Travel & Tourism,Mumbai,1200.0,36.0,13.0,51.0
Jawahar Navodaya Vidyalaya,4.4,379.0,Education & Training,New Delhi,529.0,20.0,0.0,33.0
Captain Steel India Limited,3.7,379.0,Iron & Steel,Kolkata,921.0,25.0,28.0,11.0
Priya Cement,4.2,379.0,Building Material,Kurnool,1100.0,18.0,0.0,35.0
RWS Group,3.6,378.0,IT Services & Consulting,Indore,2300.0,33.0,16.0,16.0
PropTiger.com,3.8,378.0,Internet,Gurugram,1200.0,24.0,0.0,69.0
Wagh Bakri Tea Group,4.2,379.0,Beverage,Ahmedabad,1300.0,30.0,7.0,39.0
Rithwik Projects,3.9,378.0,Engineering & Construction,Hyderabad,1200.0,40.0,8.0,21.0
Cashpor Micro Credit,3.6,377.0,NBFC,Varanasi,862.0,28.0,0.0,24.0
Sunflag Iron and Steel,3.6,378.0,Iron & Steel,Bhandara,1200.0,32.0,4.0,28.0
KaaShiv InfoTech Company,4.8,377.0,EdTech,Chennai,227.0,37.0,0.0,2.0
Associated Road Carriers,4.1,377.0,Logistics,Hyderabad,1200.0,26.0,3.0,16.0
Utkarsh India,3.6,377.0,Iron & Steel,Kolkata,1300.0,52.0,1.0,18.0
Hilex,3.8,377.0,Automobile,Chennai,1200.0,18.0,9.0,35.0
Vedant Fashions,4.1,377.0,Fashion & Textile,Kolkata,1300.0,22.0,2.0,24.0
Gufic Biosciences,3.2,377.0,Pharma,Mumbai,1500.0,16.0,12.0,23.0
WPP,2.9,378.0,Marketing & Advertising,Mumbai,2700.0,22.0,107.0,16.0
Wildcraft,3.6,377.0,Fashion & Textile,Bengaluru,1500.0,14.0,0.0,38.0
Hitachi Vantara,3.5,376.0,IT Services & Consulting,Hyderabad,5300.0,7.0,29.0,37.0
Toshiba JSW Power Systems,4.3,376.0,Industrial Machinery,Chennai,1500.0,22.0,16.0,50.0
T&M Services consulting,3.6,376.0,Recruitment,Mumbai,1200.0,24.0,0.0,22.0
INOX Air Products,4.1,376.0,Oil & Gas,Pune,1800.0,25.0,0.0,28.0
Aquasub Engineering,3.8,376.0,Industrial Machinery,Coimbatore,1300.0,9.0,0.0,35.0
Sri Aurobindo Society,3.9,376.0,Non-Profit,New Delhi,761.0,53.0,0.0,37.0
Adani Electricity,3.5,376.0,Power,Mumbai,1800.0,26.0,0.0,15.0
Hyperpure,3.7,377.0,Internet,Gurugram,1600.0,34.0,0.0,7.0
TCG Lifesciences,4.1,375.0,Pharma,Kolkata,1200.0,14.0,0.0,38.0
Uneecops Technologies,3.7,375.0,IT Services & Consulting,Noida,2200.0,21.0,1.0,34.0
Evolent Health International,3.8,375.0,Software Product,Pune,1800.0,29.0,11.0,38.0
Mahendra’s Institute,3.1,375.0,Education & Training,Lucknow,687.0,11.0,1.0,37.0
Kokuyo Camlin,3.8,375.0,FMCG,Mumbai,1100.0,25.0,7.0,29.0
TRL Krosaki Refractories,3.9,375.0,Metals & Mining,Jharsuguda,1600.0,37.0,1.0,37.0
SBI Payment Services,3.9,376.0,Financial Services,Mumbai,1300.0,31.0,6.0,22.0
Choice Consultancy Services,3.6,375.0,Management Consulting,Mumbai,1200.0,17.0,0.0,7.0
Karvy Innotech,2.9,374.0,IT Services & Consulting,New Delhi,1800.0,31.0,13.0,16.0
doodleblue innovation,4.2,374.0,IT Services & Consulting,Chennai,1300.0,47.0,6.0,58.0
Royal Orchid Hotels,4.1,374.0,Hospitality,Bengaluru,959.0,15.0,71.0,44.0
Subway,4.2,374.0,Hospitality,New Delhi,893.0,29.0,1.0,34.0
Sj Contracts,4.2,374.0,Engineering & Construction,Pune,1200.0,25.0,29.0,25.0
Amoli Organics,3.7,374.0,Pharma,Vadodara,1900.0,17.0,0.0,30.0
Offshoot Agency,3.3,374.0,IT Services & Consulting,New Delhi,1200.0,27.0,0.0,22.0
Toshiba Transmission & Distribution Systems,3.8,374.0,Electrical Equipment,Hyderabad,1800.0,26.0,6.0,41.0
Mitra SK,3.8,374.0,Other,Kolkata,1000.0,16.0,3.0,29.0
Satyam Venture Engineering Services,3.3,374.0,Auto Components,Hyderabad,2300.0,25.0,104.0,19.0
Duroflex,3.9,374.0,Furniture & Furnishing,Bengaluru,1700.0,27.0,22.0,22.0
Maxxis Rubber,3.5,374.0,Auto Components,Ahmedabad,1800.0,33.0,4.0,44.0
Planetcast,3.6,374.0,Media & Entertainment,Noida,1600.0,32.0,0.0,24.0
SEIL Energy India,4.0,374.0,Power,Nellore,1500.0,19.0,0.0,37.0
Trident Hotels,4.1,373.0,Hospitality,Mumbai,993.0,18.0,0.0,64.0
Emami Paper Mills,4.2,373.0,Pulp & Paper,Balasore,824.0,57.0,3.0,24.0
Department of Agriculture,4.2,373.0,Agriculture,Bengaluru,1300.0,47.0,0.0,24.0
Light Microfinance,3.8,373.0,NBFC,Ahmedabad,940.0,19.0,4.0,20.0
Hollister Medical,4.1,373.0,Medical Equipment,Rewari,1200.0,27.0,19.0,42.0
Moser Baer,3.9,372.0,Consumer Electronics & Appliances,Noida,677.0,9.0,0.0,63.0
Actalent Services,3.6,372.0,Engineering & Construction,Bengaluru,1700.0,24.0,25.0,1.0
Zara,3.5,372.0,Fashion & Textile,New Delhi,835.0,42.0,0.0,41.0
Caparo Maruti,4.1,372.0,Auto Components,Gurugram,1200.0,14.0,0.0,30.0
Health India Tpa Services,3.2,372.0,Insurance,Mumbai,1400.0,26.0,6.0,28.0
Johnson Controls Hitachi Air Conditioning,3.7,372.0,Consumer Electronics & Appliances,Ahmedabad,1600.0,23.0,0.0,3.0
Tata Digital,2.3,371.0,IT Services & Consulting,Mumbai,2100.0,49.0,9.0,39.0
Mobiloitte Technologies,3.1,371.0,IT Services & Consulting,New Delhi,1000.0,36.0,13.0,31.0
RedBus,4.1,373.0,Internet,Bengaluru,2000.0,42.0,11.0,46.0
Gujarat Alkalies & Chemicals,4.6,371.0,Chemicals,Bharuch,1500.0,28.0,10.0,45.0
Birla Cement,4.1,372.0,Building Material,Satna,1100.0,30.0,0.0,30.0
Zebronics,4.0,372.0,Consumer Electronics & Appliances,Chennai,1300.0,39.0,15.0,33.0
Teachnook,2.8,370.0,EdTech,Bengaluru,416.0,91.0,0.0,2.0
Enterprise Growth Accelerator,3.5,370.0,Analytics & KPO,Faridabad,625.0,11.0,0.0,4.0
Descon Engineering,4.0,370.0,Engineering & Construction,Mumbai,678.0,22.0,0.0,57.0
Tribhovandas Bhimji Zaveri,3.9,370.0,Metals & Mining,Mumbai,1100.0,9.0,4.0,49.0
Time Technoplast,3.6,371.0,Petrochemicals,Mumbai,1800.0,16.0,6.0,39.0
Autocomp Corporation Panse,3.4,370.0,Auto Components,Pune,1500.0,25.0,9.0,13.0
Swiss Re,3.7,370.0,Insurance,Bengaluru,3000.0,52.0,330.0,30.0
N Ranga Rao And Sons,3.8,370.0,FMCG,Mysuru,1000.0,14.0,4.0,27.0
Hygienic Research Institute,3.8,370.0,Beauty & Personal Care,Mumbai,1200.0,19.0,18.0,42.0
Parul University,3.3,370.0,Education & Training,Vadodara,1300.0,27.0,13.0,32.0
ITSource Technologies,2.8,370.0,IT Services & Consulting,Mumbai,1800.0,32.0,0.0,20.0
New Opportunity Consultancy,4.1,371.0,Recruitment,Coimbatore,986.0,11.0,85.0,22.0
Seth M R Jaipuria School,3.5,370.0,Education & Training,Lucknow,928.0,30.0,2.0,35.0
Hyundai Engineering and Construction,4.3,369.0,Engineering & Construction,Chennai,534.0,25.0,0.0,41.0
Hitachi Hi-Rel Power Electronics,3.7,369.0,Electronics Manufacturing,Ahmedabad,1600.0,26.0,9.0,36.0
EXEDY,3.8,369.0,Auto Components,Bengaluru,1500.0,24.0,3.0,53.0
VST Industries,3.8,370.0,FMCG,Hyderabad,1100.0,18.0,0.0,34.0
Jaguar Security Services,4.5,369.0,Law Enforcement & Security,Bengaluru,971.0,32.0,12.0,31.0
Balrampur Chini Mills Limited,4.0,369.0,Food Processing,Lucknow,1000.0,40.0,1.0,33.0
GTPL-KCBPL,4.0,369.0,Telecom,Kolkata,493.0,45.0,0.0,7.0
R.K.M Powergen,3.9,368.0,Power,Raigarh,1200.0,24.0,0.0,31.0
Eaton India Innovation Center,3.7,368.0,Engineering & Construction,Pune,2500.0,42.0,0.0,41.0
Treebo Hotels,3.2,368.0,Hospitality,Bengaluru,1500.0,29.0,115.0,40.0
DCM Shriram Industries,4.1,369.0,Chemicals,Meerut,1600.0,20.0,0.0,1.0
Avineon India,4.0,367.0,IT Services & Consulting,Hyderabad,1400.0,31.0,3.0,30.0
Halonix Technologies,3.7,367.0,Consumer Electronics & Appliances,Noida,1400.0,21.0,11.0,28.0
Syncfusion,3.3,367.0,Software Product,Chennai,2100.0,59.0,0.0,36.0
NCCCL,3.4,367.0,Engineering & Construction,Bengaluru,1100.0,18.0,2.0,30.0
McNROE,4.0,367.0,FMCG,Kolkata,1100.0,24.0,21.0,25.0
GGS Information Services,3.9,367.0,IT Services & Consulting,Chennai,2000.0,30.0,3.0,31.0
MSM Unify,4.0,367.0,EdTech,Gurugram,502.0,87.0,0.0,38.0
TCI Supply Chain Solutions,3.9,367.0,Logistics,Gurugram,881.0,22.0,0.0,30.0
Borosil Glass Works,3.7,367.0,Packaging,Jaipur,1700.0,14.0,4.0,25.0
JSW One Platforms,2.9,367.0,Internet,Mumbai,1700.0,48.0,4.0,7.0
Lalitha Jewellery,4.0,366.0,Jewellery,Chennai,1100.0,22.0,4.0,26.0
Tata Toyo Radiator,0.0,0.0,Auto Components,Pune,0.0,0.0,0.0,0.0
Lam Research,3.7,366.0,Semiconductors,Bengaluru,2900.0,58.0,92.0,31.0
Watchyourhealth.com,4.5,366.0,Emerging Technologies,Thane,373.0,56.0,1.0,22.0
Compunnel,3.8,366.0,IT Services & Consulting,Noida,2000.0,31.0,56.0,23.0
Ample Technologies,3.7,368.0,IT Services & Consulting,Bengaluru,1600.0,25.0,73.0,31.0
Woodenstreet.com,3.4,366.0,Furniture & Furnishing,Udaipur,1500.0,28.0,11.0,16.0
Ryan International School,3.2,366.0,Education & Training,Mumbai,970.0,19.0,0.0,34.0
Pegasystems,3.4,366.0,Software Product,Hyderabad,3200.0,34.0,9.0,52.0
Ace Designers,4.0,366.0,Industrial Machinery,Bengaluru,1700.0,30.0,2.0,43.0
SMC Corporation,3.8,366.0,Medical Equipment,Noida,2100.0,34.0,26.0,17.0
Protiviti India Member,2.7,366.0,Management Consulting,Gurugram,1600.0,37.0,198.0,16.0
Universal Mep Projects & Engineering Services,3.8,366.0,Engineering & Construction,Mumbai,1000.0,22.0,0.0,5.0
Roquette Riddhi Siddhi,3.8,365.0,Pharma,Rudrapur,1300.0,14.0,31.0,37.0
Aarti Drugs,3.5,365.0,Pharma,Mumbai,1600.0,25.0,7.0,29.0
Harjai Computers,3.2,365.0,Recruitment,Mumbai,1800.0,36.0,11.0,68.0
Audi,3.7,365.0,Automobile,New Delhi,1200.0,17.0,0.0,52.0
Lobo Staffing Solutions,4.2,365.0,Recruitment,Mumbai,1300.0,19.0,0.0,18.0
Cedcoss Technologies,2.9,365.0,IT Services & Consulting,Lucknow,1900.0,52.0,8.0,26.0
Ben Franklin Opticians,3.9,365.0,Retail,Hyderabad,820.0,25.0,0.0,29.0
Carraro,4.0,365.0,Industrial Machinery,Pune,1400.0,15.0,1.0,28.0
Al Tasnim Enterprises,3.5,365.0,Engineering & Construction,Muscat,1300.0,18.0,0.0,29.0
Qentelli,3.6,365.0,IT Services & Consulting,Hyderabad,2000.0,29.0,72.0,76.0
HBL Global,4.2,364.0,NBFC,New Delhi,369.0,9.0,0.0,42.0
Suzuki,3.8,364.0,Automobile,Ahmedabad,1200.0,38.0,0.0,59.0
Ssipl Lifestyle,4.1,364.0,Retail,New Delhi,949.0,6.0,1.0,32.0
The Park Hotels,3.9,364.0,Hospitality,Kolkata,1200.0,10.0,0.0,49.0
Technocon Services,3.3,364.0,Engineering & Construction,Kolkata,900.0,50.0,2.0,16.0
6D Technologies,2.8,365.0,Telecom,Bengaluru,2700.0,48.0,0.0,13.0
People Group,3.4,364.0,Internet,Mumbai,1500.0,16.0,24.0,31.0
B S R & Co Llp,3.1,364.0,Accounting & Auditing,Mumbai,3900.0,25.0,0.0,16.0
Yamaha Motor India Sales,4.1,364.0,Automobile,Chennai,978.0,17.0,0.0,19.0
Vini Cosmetics,4.0,364.0,Beauty & Personal Care,Mumbai,855.0,17.0,0.0,19.0
RV Solutions,3.8,364.0,IT Services & Consulting,Noida,1300.0,16.0,1.0,29.0
Coditas Technologies,3.8,364.0,Emerging Technologies,Pune,2200.0,96.0,11.0,11.0
Kalkine Solutions,4.3,364.0,Financial Services,Noida,903.0,24.0,2.0,50.0
Worldline,3.6,363.0,FinTech,Mumbai,2500.0,43.0,102.0,3.0
Oil India,4.2,363.0,Oil & Gas,Duliajan,916.0,22.0,0.0,31.0
Windlas Biotech,4.0,363.0,Pharma,Dehradun,1400.0,27.0,11.0,27.0
VGM Consultants,3.3,363.0,BPO,Kolkata,1100.0,19.0,0.0,8.0
Deenanath Mangeshkar Hospital,3.7,363.0,Healthcare,Pune,1000.0,17.0,0.0,29.0
Wipro GE Health Care,4.0,363.0,IT Services & Consulting,Bengaluru,1600.0,17.0,0.0,51.0
Sequel Logistics,3.9,363.0,Logistics,Bengaluru,1200.0,19.0,3.0,21.0
Advanced Micro Devices,3.8,363.0,Semiconductors,Hyderabad,3500.0,54.0,204.0,19.0
Transguard Group,3.7,362.0,Law Enforcement & Security,Dubai,496.0,20.0,0.0,47.0
DotPe,3.1,362.0,IT Services & Consulting,Gurugram,1600.0,43.0,4.0,11.0
Mitsubishi Electric Automotive India,4.5,363.0,Automobile,Gurugram,957.0,30.0,0.0,51.0
Godrej Infotech,3.7,363.0,IT Services & Consulting,Mumbai,2100.0,33.0,10.0,22.0
CityMall,3.2,362.0,Internet,Gurugram,1500.0,36.0,2.0,13.0
Prem Motors,3.7,362.0,Automobile,Gwalior,1100.0,16.0,11.0,25.0
Zoomcar,3.6,362.0,Internet,Bengaluru,1700.0,24.0,0.0,41.0
Trane Technologies,3.8,363.0,Industrial Machinery,Bengaluru,2300.0,29.0,0.0,17.0
MSP Steel & Power,3.7,362.0,Iron & Steel,Raigarh,1100.0,36.0,7.0,22.0
Council of Scientific and Industrial Research,4.2,362.0,Government,New Delhi,1200.0,26.0,0.0,9.0
GIVA Jewellery,3.0,362.0,Jewellery,Bengaluru,1300.0,29.0,3.0,3.0
Hindustan Syringes & Medical Devices,4.0,361.0,Medical Equipment,Faridabad,1100.0,27.0,13.0,30.0
Rio Tinto,3.5,361.0,Metals & Mining,Gurugram,1800.0,51.0,0.0,32.0
Yalamanchili Software Exports,2.9,361.0,Software Product,Chennai,1400.0,18.0,2.0,26.0
Toyota Financial Services,3.6,362.0,Financial Services,Bengaluru,1200.0,14.0,3.0,23.0
Yara Fertilisers,3.8,361.0,Agro Chemicals,Gurugram,1100.0,27.0,0.0,34.0
Asti Electronics India,4.1,361.0,Auto Components,Gurugram,1300.0,27.0,0.0,49.0
Red Tape,3.2,361.0,Fashion & Textile,New Delhi,1300.0,27.0,2.0,6.0
Groww,3.7,361.0,FinTech,Bengaluru,2600.0,89.0,13.0,15.0
Lido Learning,2.1,360.0,EdTech,Mumbai,1500.0,55.0,0.0,38.0
Padmini VNA Mechatronics,4.0,361.0,Auto Components,Gurugram,1500.0,29.0,2.0,50.0
Xpheno,3.5,360.0,Recruitment,Bengaluru,1600.0,28.0,4.0,22.0
Shaadi.com,3.4,360.0,Internet,Mumbai,1400.0,35.0,25.0,13.0
Udaan India - The Original Visa Company,4.3,360.0,,Bengaluru,1400.0,23.0,0.0,1.0
ACB (India),3.8,360.0,Oil & Gas,Korba,1500.0,20.0,1.0,37.0
Adarsh Credit Co-Operative Society,4.3,360.0,Investment Banking / Venture Capital / Private Equity,Ahmedabad,509.0,5.0,0.0,49.0
